a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y
0.678355085872948,0.0905469553953218,0.691132887517553,0.34151607634447,0.14698266982785,0.108036248072212,8.64969921727168,0.0163470688238076,0.036578183619916,0.153246223285421,0.290804488473196,0.0098652406722615,0.0131357002298565,0.0136549733505939,0.118418041918898,0.118394750765844,0.137733487327114,0.0292406491136722,0.022167675323623,0.0248942177733903,0.000257225915516919,0.000111961799849435,0.00167933772511591,0.409828225537429,0.206373503579422
0.677288183107769,0.0875452180476697,0.700168376905467,0.35037334385624,0.146004873176102,0.108229437735555,8.77672107667244,0.0163299806318726,0.0372307308159208,0.151167760214412,0.28657003202446,0.0101390113186961,0.0133629158861091,0.0138047863031851,0.119960763438139,0.119345143899508,0.137831398547691,0.0292489969058756,0.022305748418929,0.0248560608557792,0.000261777836084775,0.000112279324640749,0.000556151284505766,0.413663060523578,0.206271685593407
0.677573775096134,0.0868982781183766,0.680781414937996,0.35891423065358,0.145810161511178,0.110319829687774,8.67138538966326,0.0165783567574593,0.0398097763479305,0.152429713506585,0.28827323635798,0.0103236666846967,0.0131295833507034,0.0135888792243669,0.121176352636104,0.120346594333424,0.139187093144658,0.0288821052890151,0.0213008009153618,0.0239716146522228,0.000264756507068826,0.000108208551988242,0.00189118415336704,0.419119225395899,0.209013353601395
0.672748739603565,0.0871194227422367,0.670943531523107,0.361204723350706,0.148551400167061,0.109838969494186,8.7638889590093,0.0169327542190256,0.0404971886852766,0.153969535436726,0.291574232574048,0.0101422456560685,0.0128349052601741,0.0133313952365297,0.124389359596692,0.122794391252871,0.139895850046573,0.0294130572204331,0.0220894322421984,0.0244427806834365,0.000270376498881825,0.000113927817320213,0.000847431427955102,0.4165202485538,0.191510554205938
0.672748739603565,0.0871194227422367,0.670943531523107,0.361204723350706,0.148551400167061,0.109838969494186,8.7638889590093,0.0169327542190256,0.0404971886852766,0.153969535436726,0.291574232574048,0.0101422456560685,0.0128349052601741,0.0133313952365297,0.124389359596692,0.122794391252871,0.139895850046573,0.0294130572204331,0.0220894322421984,0.0244427806834365,0.000270376498881825,0.000113927817320213,0.000847431427955102,0.4165202485538,0.191510554205938
0.672748739603565,0.0871194227422367,0.670943531523107,0.361204723350706,0.148551400167061,0.109838969494186,8.7638889590093,0.0169327542190256,0.0404971886852766,0.153969535436726,0.291574232574048,0.0101422456560685,0.0128349052601741,0.0133313952365297,0.124389359596692,0.122794391252871,0.139895850046573,0.0294130572204331,0.0220894322421984,0.0244427806834365,0.000270376498881825,0.000113927817320213,0.000847431427955102,0.4165202485538,0.191510554205938
0.672748739603565,0.0871194227422367,0.670943531523107,0.361204723350706,0.148551400167061,0.109838969494186,8.7638889590093,0.0169327542190256,0.0404971886852766,0.153969535436726,0.291574232574048,0.0101422456560685,0.0128349052601741,0.0133313952365297,0.124389359596692,0.122794391252871,0.139895850046573,0.0294130572204331,0.0220894322421984,0.0244427806834365,0.000270376498881825,0.000113927817320213,0.000847431427955102,0.4165202485538,0.191510554205938
0.672748739603565,0.0871194227422367,0.670943531523107,0.361204723350706,0.148551400167061,0.109838969494186,8.7638889590093,0.0169327542190256,0.0404971886852766,0.153969535436726,0.291574232574048,0.0101422456560685,0.0128349052601741,0.0133313952365297,0.124389359596692,0.122794391252871,0.139895850046573,0.0294130572204331,0.0220894322421984,0.0244427806834365,0.000270376498881825,0.000113927817320213,0.000847431427955102,0.4165202485538,0.191510554205938
0.668553407294246,0.0861063389909065,0.674379657241592,0.343077910761591,0.146124527066366,0.107202606610744,8.96679769520408,0.0167745146083373,0.0418867074019546,0.150776142234456,0.285176812494686,0.0100324110101456,0.0126323864579756,0.0131053919902135,0.123460416830675,0.122455634950344,0.139836228580552,0.0295202226734207,0.0220453927990024,0.0240059296290133,0.000271919776366524,0.000122536754775465,0.00185060763140708,0.414846229376322,0.205132522532035
0.668553407294246,0.0861063389909065,0.674379657241592,0.343077910761591,0.146124527066366,0.107202606610744,8.96679769520408,0.0167745146083373,0.0418867074019546,0.150776142234456,0.285176812494686,0.0100324110101456,0.0126323864579756,0.0131053919902135,0.123460416830675,0.122455634950344,0.139836228580552,0.0295202226734207,0.0220453927990024,0.0240059296290133,0.000271919776366524,0.000122536754775465,0.00185060763140708,0.414846229376322,0.205132522532035
0.659382811523932,0.0886000773294232,0.690145952714775,0.35948622857073,0.149257831836376,0.108518927255143,8.89719892715071,0.016550012176107,0.0413431990426747,0.154227660515849,0.292002412148822,0.010184929852246,0.0123060542534534,0.0128529702312559,0.116069790289903,0.115482528439498,0.135733301928795,0.0296412020959777,0.0221291435365621,0.0240740571662782,0.000275078268936273,0.00012509941267875,0.000549950111717972,0.408333719815613,0.221140117489816
0.659382811523932,0.0886000773294232,0.690145952714775,0.35948622857073,0.149257831836376,0.108518927255143,8.89719892715071,0.016550012176107,0.0413431990426747,0.154227660515849,0.292002412148822,0.010184929852246,0.0123060542534534,0.0128529702312559,0.116069790289903,0.115482528439498,0.135733301928795,0.0296412020959777,0.0221291435365621,0.0240740571662782,0.000275078268936273,0.00012509941267875,0.000549950111717972,0.408333719815613,0.221140117489816
0.651370378031273,0.0860112687399025,0.67674281952895,0.360192973544737,0.147587612790911,0.108478719492089,8.70165631531639,0.0164015430707868,0.0412574814004192,0.156612581838976,0.295717357113639,0.00991934079487354,0.0125296466068077,0.0129743374083971,0.116055737827373,0.115536566478439,0.134697687116788,0.0298954145555082,0.0222086849813449,0.0241716921759572,0.000271938502200459,0.000122221691279537,0.000561720547081185,0.410500466165684,0.209316012220944
0.650242283179623,0.0903063775607267,0.673764955756429,0.34775038169533,0.146029638005578,0.107734859088238,8.62567255145734,0.0166873709024018,0.0416724226703422,0.160139874873159,0.300264660819146,0.00989445838265029,0.0124676384766511,0.0129218118126452,0.119664919878057,0.118143659891063,0.13605144219934,0.029633257853908,0.0218958305500409,0.0241610388452867,0.000270977970513926,0.000117844460969599,0.000903040111257031,0.407772117674762,0.213931797262186
0.641933263875162,0.0874760658339512,0.671433753969529,0.335791935939554,0.149647463835744,0.110856573492116,8.85556602670197,0.0169858953278956,0.042372077300679,0.162250391338118,0.299891734165603,0.00987421305619394,0.0121773578172348,0.0127036460752175,0.123614297116895,0.123087165059806,0.138295192838979,0.0298219642841037,0.0213296978544499,0.02408768091143,0.000275926848841866,0.000117872933637601,0.000451232033211736,0.410571926104034,0.213424669949041
0.636896088002868,0.0828433117490588,0.673101429971211,0.316064174959648,0.147437401535544,0.110713997706819,8.82327637167207,0.0170527997877221,0.0423920875415397,0.156675495806347,0.298247355849046,0.00987487013164099,0.0118576638667037,0.0123882360539471,0.121210876677762,0.120272076457593,0.135058785149207,0.0297911486160005,0.0212475665272488,0.0239563159427413,0.000274046541779934,0.000126211608168929,0.000941280248837733,0.412136679990184,0.194635534707767
0.636896088002868,0.0828433117490588,0.673101429971211,0.316064174959648,0.147437401535544,0.110713997706819,8.82327637167207,0.0170527997877221,0.0423920875415397,0.156675495806347,0.298247355849046,0.00987487013164099,0.0118576638667037,0.0123882360539471,0.121210876677762,0.120272076457593,0.135058785149207,0.0297911486160005,0.0212475665272488,0.0239563159427413,0.000274046541779934,0.000126211608168929,0.000941280248837733,0.412136679990184,0.194635534707767
0.62474648921545,0.0876397629703296,0.654993773151941,0.322058959296674,0.151149320796893,0.112271190299631,9.47979652773257,0.0169838562547689,0.0444452701736089,0.152953189545103,0.287076549566828,0.010610166423648,0.0118320537552013,0.01235879135559,0.123182290757845,0.121909030046988,0.13733260159405,0.0302741902308626,0.0188681262431594,0.0218006486797122,0.000290800776646459,0.000119152764021332,0.00201525570665185,0.405608276045523,0.197977611516289
0.62474648921545,0.0876397629703296,0.654993773151941,0.322058959296674,0.151149320796893,0.112271190299631,9.47979652773257,0.0169838562547689,0.0444452701736089,0.152953189545103,0.287076549566828,0.010610166423648,0.0118320537552013,0.01235879135559,0.123182290757845,0.121909030046988,0.13733260159405,0.0302741902308626,0.0188681262431594,0.0218006486797122,0.000290800776646459,0.000119152764021332,0.00201525570665185,0.405608276045523,0.197977611516289
0.62474648921545,0.0876397629703296,0.654993773151941,0.322058959296674,0.151149320796893,0.112271190299631,9.47979652773257,0.0169838562547689,0.0444452701736089,0.152953189545103,0.287076549566828,0.010610166423648,0.0118320537552013,0.01235879135559,0.123182290757845,0.121909030046988,0.13733260159405,0.0302741902308626,0.0188681262431594,0.0218006486797122,0.000290800776646459,0.000119152764021332,0.00201525570665185,0.405608276045523,0.197977611516289
0.62474648921545,0.0876397629703296,0.654993773151941,0.322058959296674,0.151149320796893,0.112271190299631,9.47979652773257,0.0169838562547689,0.0444452701736089,0.152953189545103,0.287076549566828,0.010610166423648,0.0118320537552013,0.01235879135559,0.123182290757845,0.121909030046988,0.13733260159405,0.0302741902308626,0.0188681262431594,0.0218006486797122,0.000290800776646459,0.000119152764021332,0.00201525570665185,0.405608276045523,0.197977611516289
0.628175230394982,0.0904719822332415,0.662093278164537,0.311602965985837,0.153291145511698,0.11318965821931,9.56081431023555,0.0172298690317446,0.0433115392939621,0.152724467183259,0.283458266281092,0.0108195380452018,0.0120795546954283,0.0125568415483078,0.122492227334886,0.120962385511241,0.135185010720151,0.0304434394664248,0.0178418359630622,0.021363142157417,0.000292757236279842,0.000119208961435683,0.00173152134871149,0.403400810527379,0.210692312995022
0.628491862260095,0.0896148522822738,0.65277170655109,0.30749966051295,0.147899164656953,0.111010371288912,9.66919558671474,0.01754335697327,0.0444880883556255,0.150901737115358,0.274779269320921,0.0109106930810467,0.0124076494750157,0.0129026575550885,0.119645023931814,0.118743953964034,0.135359163811613,0.0308097916611341,0.0174030986567555,0.0205178979625097,0.000283577063386593,0.000113855068844784,0.000927145746451407,0.400639290256871,0.21436340289282
0.637931100788955,0.0894612392308813,0.643630647639293,0.29660536445994,0.144187527187798,0.111374276318618,9.41818811947831,0.0172122845058229,0.0452532679388996,0.15201335652461,0.279136538556519,0.0109346909579767,0.0124606728028096,0.0128735326914217,0.114088613531648,0.11367578619476,0.133107898746242,0.0307641456140339,0.0182221259149019,0.0215840556180523,0.000289587800717678,0.000114613979500016,0.00111841147322234,0.401466557225981,0.21331628718585
0.640038174995186,0.0869712780909855,0.6504868420994,0.292043911407843,0.144874398020648,0.111610591817364,9.37918263337588,0.0170085394902651,0.046039296890293,0.151107542777656,0.273494711228774,0.0110540310056754,0.0121575149633908,0.0125394288243387,0.113677944325391,0.112550497372206,0.133842613548973,0.031009580646576,0.0191047869305797,0.0224518570797878,0.000286385220796828,0.0001147355647495,0.00190617392276639,0.401520954652188,0.206677285357012
0.640523084550515,0.0827932513147075,0.659376836052008,0.299254316768614,0.138026868773473,0.110142235483269,9.05697334435283,0.0165004334136103,0.0468793584352775,0.147914850968072,0.278123103795869,0.0107341461607929,0.0119091580322755,0.0122873542791182,0.116320050990282,0.115563142984033,0.138017049312703,0.0301903228921393,0.0182236799471409,0.0216616203284954,0.000289286376507333,0.000124513838640839,0.00120595320454121,0.405435937976531,0.185913764276383
0.641597767091282,0.0789100392686512,0.646552447227663,0.307428312099472,0.137608248720396,0.112861469066857,9.07570422019296,0.0161374993329008,0.049039007656322,0.153713461940419,0.275810552131766,0.0109861671267842,0.0120842982315236,0.0124093087613955,0.117741738633369,0.116280335297154,0.137556964970459,0.0299293811261368,0.0187669878710657,0.0215780339601877,0.000288544915776512,0.000116121647037188,0.0015085139416517,0.40456851796938,0.19859905883256
0.632073197229545,0.0795455366306625,0.63330820391626,0.305573586575197,0.134161012241709,0.110728826332168,9.22855940082578,0.0164066933996989,0.0478265912774057,0.152205014973043,0.269861751893216,0.0107117593940591,0.0123317469508314,0.0126778719892082,0.114094498727755,0.112327791079515,0.133374522017287,0.0302674548183213,0.0194620526441849,0.0221804738453586,0.000293432518820306,0.00011611624866026,0.00056767147498416,0.406811599046004,0.215355931072498
0.640559515909406,0.083554482790477,0.637932124981399,0.300828702207548,0.137781117581626,0.11252156700066,9.05293703990966,0.016530849935765,0.0487675426712487,0.155017845801596,0.269230202895299,0.0108657743951034,0.0120867509444551,0.0124715659757492,0.114934195927255,0.113122398427548,0.135528407058534,0.0306499056916037,0.0203156727058699,0.0230681559590057,0.0002909834194176,0.000118763531393481,0.000926184627278082,0.403256861700113,0.207021280931679
0.633468998022806,0.0859175143192461,0.642889622549719,0.280254183599767,0.141193936559077,0.113152488855512,8.75937390048626,0.015822923671149,0.0495881421109941,0.155728344175963,0.265202836303468,0.0105096250560965,0.012446975355079,0.0129051503987011,0.114392888637474,0.110177605889341,0.132025150626292,0.0314068638236114,0.0204011880853472,0.0230831524039408,0.000284136697251701,0.000131105327430485,0.00164958552623085,0.397528683553521,0.175608767459058
0.650472587037909,0.0802975176277075,0.631034624102074,0.290188342937278,0.137454700860634,0.110921848749165,8.89513982614836,0.0151474286713291,0.0473435934041543,0.153557362708993,0.262756765489398,0.0107760945465694,0.0121872470715512,0.0127554620746426,0.114438044472588,0.107866377041134,0.13301767991826,0.0319434523963101,0.0204755857317096,0.0239472011621408,0.000283478294756634,0.000128816273384872,0.00223061582061462,0.393975173371085,0.172570656465731
0.650472587037909,0.0802975176277075,0.631034624102074,0.290188342937278,0.137454700860634,0.110921848749165,8.89513982614836,0.0151474286713291,0.0473435934041543,0.153557362708993,0.262756765489398,0.0107760945465694,0.0121872470715512,0.0127554620746426,0.114438044472588,0.107866377041134,0.13301767991826,0.0319434523963101,0.0204755857317096,0.0239472011621408,0.000283478294756634,0.000128816273384872,0.00223061582061462,0.393975173371085,0.172570656465731
0.657522595135956,0.0804187455051269,0.626153096318885,0.292857933221963,0.140502834970671,0.113004824893075,8.96838491211074,0.0154218486745783,0.0462073650510386,0.15704011674628,0.266897792443991,0.0107924015879339,0.01202929301172,0.0126148730026234,0.112368769848765,0.106564112346565,0.13017805396149,0.0320826188463068,0.0198704035078004,0.0238873391004584,0.000283656991656797,0.000129694828258537,0.00228695794520386,0.390139444292773,0.181166193860737
0.65642765984882,0.0775427585481476,0.633127673330208,0.292666256167337,0.137643701379052,0.11068356971764,9.19927639023619,0.0150919857261134,0.04741871394646,0.150479490810123,0.251810023279126,0.0108048007575603,0.0119272905768894,0.0124310633610929,0.105570777163345,0.101061631637474,0.124960833840175,0.0325095555798884,0.0199703795475793,0.0239059295046633,0.000285802573972623,0.000135087935367825,0.00137017767625053,0.3993534998347,0.191204022386606
0.65642765984882,0.0775427585481476,0.633127673330208,0.292666256167337,0.137643701379052,0.11068356971764,9.19927639023619,0.0150919857261134,0.04741871394646,0.150479490810123,0.251810023279126,0.0108048007575603,0.0119272905768894,0.0124310633610929,0.105570777163345,0.101061631637474,0.124960833840175,0.0325095555798884,0.0199703795475793,0.0239059295046633,0.000285802573972623,0.000135087935367825,0.00137017767625053,0.3993534998347,0.191204022386606
0.672331331958289,0.0767534572186722,0.637745015228681,0.298558462732926,0.136711029450608,0.111638250507576,9.03582434556668,0.014401660507637,0.0470885363372231,0.147022720372534,0.245906245475461,0.0104366044656924,0.012224801471131,0.012662048791425,0.101682544933829,0.0996591217782965,0.123908643428627,0.0322485856438,0.0203852010225218,0.0246063731446397,0.000281509252282071,0.000139051453533276,0.00116760598169791,0.393193308754747,0.164590660190828
0.689485464317493,0.0737937911910559,0.654690921651764,0.28608601182864,0.134637205733884,0.112115474938008,9.05226532923944,0.014509340276793,0.0457014708393767,0.145293282954922,0.241483228115468,0.010480961863449,0.0123997162559671,0.0128633453636174,0.0989382824017512,0.0969987715324542,0.123232472507786,0.0319859347437582,0.0203772530252116,0.024795803643707,0.00028439381834834,0.000140210605444431,0.00237392508188889,0.388791442273164,0.18520396319829
0.684615306314115,0.0751755720241274,0.660269775651644,0.289437283580372,0.131216256850166,0.111085658388265,8.87632631034848,0.0145703593054435,0.0463196236232536,0.145882204390669,0.241246559230205,0.0102507185267517,0.0122431882983924,0.0127732723080234,0.103075720501192,0.0991086699597616,0.125822573459901,0.0318723339804374,0.0202439935593835,0.024653295119758,0.000283914286101095,0.000136413111591919,0.00217888527434797,0.387774258737455,0.172411209862028
0.68692972425108,0.0711279826948885,0.667980531899132,0.293464084312029,0.130094330952608,0.111469604022194,8.97881421684409,0.0142680213463423,0.0454888417661765,0.142257051223128,0.244730086189725,0.0100490874195028,0.0119649195135967,0.0124743564468471,0.106253693793742,0.100903142482714,0.126051313167026,0.0319330633698913,0.0198862769167311,0.0243240822614418,0.000283399614268293,0.000142141248685186,0.00225405985707692,0.384112293476216,0.153130391334219
0.6988296894902,0.0665438022659367,0.667318997260059,0.296338416323683,0.134531397972355,0.112727026138452,9.35491152318247,0.014151747969575,0.0460795429026346,0.145335554578345,0.256737252238756,0.00980376692852983,0.0120873279303633,0.0125908529338429,0.113993195837513,0.107145651350104,0.128197963975893,0.0324141093389635,0.0190811381998039,0.0241344250994075,0.000280657822191799,0.000141662465348816,0.00219766574684643,0.383598288472308,0.185085750282038
0.687227371977337,0.0648796044706525,0.652176331197135,0.280736920420906,0.137254434107515,0.113521615381019,9.7095746295956,0.0146312682000663,0.0485310287107738,0.151056555811443,0.253970186545972,0.00963775284709659,0.0121097506715098,0.0126283743236305,0.115431867405013,0.108578955324513,0.127870027313403,0.0329845776118157,0.0190283551420066,0.0240104101339828,0.000281257356293217,0.000141342709610434,0.00143761661465951,0.381275350903669,0.205495481842847
0.69517840123214,0.0659326377689029,0.647614338327108,0.279118768810739,0.140551881599661,0.114658424624202,9.96933186824737,0.0144890046299559,0.0495906831825958,0.147322596550036,0.250595763809517,0.00949156128447181,0.0120072486454556,0.0125526298500698,0.116835543757787,0.111588703305557,0.129401684013597,0.0326107283091309,0.019070836595625,0.0243361578652989,0.000279491034263705,0.000145224575650361,0.00171861169461702,0.382392704069414,0.191928989646877
0.695139433152166,0.0653411150802393,0.661657846838616,0.287761402314453,0.146346724753415,0.11676120684322,9.93701154085918,0.0145606696028485,0.0490227692520764,0.150970852244679,0.247705277598765,0.00936515641633114,0.0116718692609859,0.0123973243950701,0.118199436039768,0.111894656352156,0.13156557133119,0.0326727709019311,0.0185999104266547,0.024182537617757,0.000274896161195704,0.000147195054945377,0.000338807049855279,0.386901535119947,0.204191186547525
0.708624662137263,0.0668544338001217,0.658627358306538,0.289075302655652,0.148395514375251,0.117323276147282,9.91180893117177,0.0147132380043339,0.0503761547882975,0.147210467972744,0.24878142182304,0.00921440277096682,0.0115258719364636,0.0122003911338366,0.114048716765461,0.108498199104567,0.132162253499841,0.0320801942789443,0.0181645018064527,0.0239135627732731,0.000262518050948207,0.000159830169236687,0.000324968160644696,0.38602228442165,0.183781917627934
0.704070829494354,0.0691870361006108,0.649595190383296,0.291272437378301,0.145446216384818,0.116895004214551,9.79392138660547,0.0143696519853495,0.05101194003042,0.144454583580724,0.249222069932524,0.00919291312775436,0.0113507074313493,0.0120446310659322,0.11125429473807,0.104339540643207,0.129081111304355,0.0319175558048054,0.0188479110476999,0.0243115173059423,0.000258013560903136,0.000160028044803925,0.00141905390323929,0.389004146042121,0.1818350104768
0.731637268536099,0.0704468165179978,0.64850242918098,0.278255833473893,0.14129442420118,0.115235284055264,9.65557800573402,0.0152447477750023,0.0506566592872851,0.145779937047897,0.254062522317016,0.00918292721188923,0.0116698864850154,0.0122588655821728,0.115091522823602,0.109378560544505,0.135267987125924,0.032189083635044,0.0201812365391484,0.0248161438439549,0.000248340233609931,0.000165923514634827,0.000713668217594071,0.388528000839495,0.1854561891466
0.731083455243051,0.0738870517354715,0.666398184899292,0.27288301595694,0.137875913582393,0.114401581060517,9.5308245465233,0.0155138797816734,0.049652098053227,0.147379431538201,0.261819570974049,0.009397841966354,0.0115068231917029,0.0120803678823422,0.118771492935398,0.112893894196333,0.13657611481911,0.0326339412722887,0.0208591834008988,0.0250150452936,0.000242227810204291,0.000167248626651192,0.00132840039572602,0.38888626654553,0.200268083995209
0.740862392601142,0.0696745517506525,0.66384725223131,0.292818348370522,0.131792967005984,0.112966864812127,9.76901094326612,0.0160672503262283,0.0490473499137653,0.143115185766931,0.261273570607984,0.00947950491668119,0.0113269557183103,0.0118654101175846,0.120897210731557,0.113340807726014,0.138502915615547,0.0325702134264729,0.0218706995844549,0.0258276692742676,0.00024478797048121,0.00016189088807001,0.000790390343118264,0.38603342112318,0.181336855187224
0.737673731821078,0.0718187336299881,0.661964670335671,0.302003798597264,0.133548436920529,0.112347417628654,9.78475127503435,0.0158455992888311,0.0473130097395916,0.14615997230933,0.256386154681225,0.00916955631373312,0.011306830170133,0.0118825947566502,0.121261874766235,0.112908963926019,0.138363601564841,0.032368409816934,0.0210764129069652,0.0254308849338606,0.000233980354757704,0.000160173638224987,0.00173522668309372,0.381022865618329,0.194274866283167
0.739207108953984,0.0659658779155705,0.652448244982174,0.298592238894965,0.134779650649868,0.113701614794103,9.805183254317,0.0160287100051913,0.0469885323469179,0.144571152312502,0.260258609004256,0.00936039522734707,0.0116262114434435,0.0121250037426894,0.121366687872615,0.111424663507927,0.139263884301147,0.0326026310070776,0.0206345996223491,0.0251768064967598,0.000240039233416726,0.000156510456884799,0.00135598845019433,0.382156554007439,0.171430159636552
0.73817981323756,0.064720679729809,0.65347452790004,0.305888278486595,0.132448648478247,0.112369113119783,9.63441759144826,0.0160891473906134,0.0464014113274458,0.143133558253024,0.263133706059983,0.00930092216858662,0.0118750323516425,0.0123706232082927,0.120139798089678,0.109183739041919,0.136257500208361,0.0327168053938767,0.0205134298022104,0.024925479000495,0.000240912036781426,0.000151089363684564,0.0025279580349368,0.380898142310564,0.187399224805316
0.734926826865963,0.0578840582407143,0.670422399761731,0.310417203134735,0.138346475185956,0.115888143778365,9.66682553357464,0.015997346214944,0.0459483626226055,0.144407589164031,0.265643241933021,0.00955277479642817,0.0118473882677864,0.0123327563355171,0.120130537855024,0.110528552768509,0.136573911232862,0.0325069125000576,0.0223707566558267,0.0258343971737358,0.000240328722122646,0.000156565505587283,0.00222242505775421,0.385073695416784,0.194738190332569
0.737545654081897,0.060675227921523,0.670883592346191,0.323138814149806,0.13732583490954,0.115289667830908,9.44228074137596,0.0161593353185839,0.0445192485545439,0.145969614800756,0.267589952596936,0.0095970209645549,0.0116676262934601,0.0122717336221129,0.117472021495896,0.1077781774543,0.133274233699431,0.0323357576637878,0.022276480957213,0.025811884039866,0.000242238762371784,0.000152043470005889,0.00236147481024504,0.380532655071668,0.183039385336182
0.730194358140748,0.0640579303953388,0.679968422464342,0.331397556724334,0.133974852785774,0.114145634346285,9.59688743707683,0.0159119958523388,0.0448898754127518,0.144818509230025,0.268291849802185,0.0097779738113642,0.0111217221643062,0.0118416950446157,0.117652075798022,0.108633891445583,0.134250250384773,0.0325436495946766,0.0233054740160558,0.0264766766514607,0.000242722631667326,0.000156457016894549,0.00140968236630066,0.380078193669578,0.195789126630466
0.72531865349199,0.0568698416098976,0.677087424434432,0.335403342758732,0.128019393627724,0.1121277849597,9.40857850297522,0.0155033729536927,0.0449410036122145,0.142273406013524,0.258825302833814,0.00976692161704402,0.0112609568453907,0.0117025341789105,0.120632224281875,0.111208755867895,0.134094737772024,0.0323441918293866,0.0220057048983015,0.0259092670469658,0.000252026244800541,0.000158282419484262,0.00178873679209284,0.381217916863267,0.16843944120933
0.719110975356916,0.0534816542619184,0.670305280481474,0.325160334201126,0.125390163820435,0.111125843336799,9.55207993682033,0.0157185670344482,0.0441692127703997,0.143955283781141,0.262571715794909,0.00960806724931585,0.0110866714984997,0.0114366835707246,0.117828584345299,0.110238470147894,0.131807395885746,0.0326690353327962,0.0220775742377028,0.0261306748376264,0.0002470019004112,0.00016165456707652,0.000571384320789041,0.376957626396285,0.178302309504904
0.719110975356916,0.0534816542619184,0.670305280481474,0.325160334201126,0.125390163820435,0.111125843336799,9.55207993682033,0.0157185670344482,0.0441692127703997,0.143955283781141,0.262571715794909,0.00960806724931585,0.0110866714984997,0.0114366835707246,0.117828584345299,0.110238470147894,0.131807395885746,0.0326690353327962,0.0220775742377028,0.0261306748376264,0.0002470019004112,0.00016165456707652,0.000571384320789041,0.376957626396285,0.178302309504904
0.713181478041479,0.058555569516164,0.682613389430479,0.324538443518878,0.126975661735808,0.111448029613185,9.60805222590751,0.0158210105981597,0.0452829211318082,0.144046797328525,0.26879249200872,0.00967789260603556,0.0112212225470068,0.0115445279062175,0.111631715132645,0.102768708449679,0.126772183198078,0.0326267537096847,0.0226979259465856,0.0262394559215606,0.000249257273493448,0.000166031693020671,0.00081841923817027,0.371630437052366,0.187845282168432
0.702649283787861,0.0516800873383101,0.693129950919779,0.312246141316381,0.124529201999368,0.111916533748599,9.26755080636384,0.0158356642556961,0.0455868781044044,0.142624155553852,0.267247216822124,0.00954388612138252,0.0114018634895168,0.0115654126410484,0.10272372162927,0.0982986963164185,0.124879277692506,0.0323722618934991,0.022408326524471,0.0256183482198568,0.000244357075787679,0.000171383526138711,0.00120921954788336,0.363913271513427,0.183815329482555
0.702115655101874,0.0537307965899076,0.723149824186786,0.340471419404109,0.127738862823176,0.113171651438152,8.81997157060179,0.0159952957594218,0.0445642507743631,0.149415841643314,0.27443172597156,0.0098095594573984,0.0112237406606719,0.0115013543587732,0.102045081140664,0.0999611008163194,0.125504145714126,0.0322613968365944,0.0224672713852872,0.0260626159507222,0.000247798260944355,0.000158190972575042,0.00186777943642701,0.361927180661502,0.189884943467625
0.702925223115169,0.0520933936316451,0.727658441042192,0.355030274730453,0.127560408773886,0.113570090476259,9.09227199643569,0.0153890934094539,0.0441070254840758,0.143749078740646,0.277265985243124,0.00998587962948651,0.0115722778149712,0.0118163323950371,0.106790662125988,0.10471391191588,0.128346100411658,0.0316555151079085,0.020779811974412,0.0245718080896795,0.000247836868119343,0.000159483025476923,0.00248395344523234,0.354498864751699,0.171479722710176
0.696117013582872,0.0557473130585802,0.720524167925958,0.343932059733907,0.124538403488807,0.112531166799148,9.20052591610041,0.0152511147799307,0.0450168668801954,0.141503124932138,0.271123783679345,0.00992904714337133,0.0116763261596773,0.0119074458084234,0.107513062991713,0.105143865613747,0.129965161358199,0.0319105278144301,0.0208730177155096,0.0248875603718668,0.000244282873727906,0.000156643034159318,0.00241139017638376,0.352599914064354,0.179580528205211
0.699410430272941,0.0539655506398704,0.721067974285425,0.325640802417721,0.123484903230891,0.113316434308856,9.37686988794009,0.0154282939752437,0.0470173346966475,0.142712201482419,0.266229542260574,0.0097975286180574,0.0123353443388529,0.0123579002878285,0.106762468835297,0.10099549149809,0.128313394710028,0.0323347679879334,0.0224455887905897,0.0258243616109725,0.000248689932493452,0.000158708043455579,0.00131013884434602,0.351508576044294,0.202113352443994
0.697434793143087,0.0559635834114706,0.73141089243947,0.325770535499562,0.123360296025177,0.113232446266429,9.28241808398497,0.0152266257668303,0.0454826728693451,0.14202864868435,0.260052146939378,0.00937783963732471,0.0122200397964271,0.0123370519311962,0.100987233721363,0.096158251332918,0.124131848238567,0.0326518226227581,0.0237241123890436,0.0268177187999836,0.000245269418175039,0.000163595168244089,0.00139047386927577,0.354499750800639,0.210913179468497
0.696350436666751,0.045655515520777,0.740158654753372,0.322858347439078,0.116407036721496,0.109715596903568,8.75604887828666,0.0152666916633583,0.046066198767279,0.139662177242114,0.250950984618365,0.00943013155365028,0.0121509802664245,0.0123119421871973,0.106283865300742,0.099753156836181,0.126001202612577,0.0327949173515725,0.0250845383282029,0.0279876467836912,0.000237746224099846,0.000161553525246427,0.00113418324887922,0.355878549313353,0.176435512906957
0.713484460695802,0.0421930708546942,0.735257096336781,0.301500270828453,0.110541921730994,0.106064944169168,9.17510087385396,0.0147680653058146,0.0478342614726649,0.135144211488614,0.25033641550303,0.00930966672240658,0.0122160305615566,0.0123772573117179,0.110396930713058,0.105461736412032,0.133077018330838,0.0329201208119542,0.0257741135274769,0.0284512709721525,0.000241668411836698,0.0001654774252214,0.00166155713172007,0.353108665870214,0.176232340170423
